          (   4,    2) (   4,    5) (   4,    2) (   4,    5) (   4,    3) (   4,    3) (   4,    1) (   4,    4) (   4,    1) (   4,    3)
          (   4,    2) (   4,    5) (   4,    3) (   4,    5) (   4,    3) (   4,    3) (   4,    5) (   4,    4) (   4,    4) (   4,    7)
          (   4,    3) (   4,    5) (   4,    4) (   4,    6) (   4,    3) (   4,    5) (   4,    2) (   4,    4) (   4,    3) (   4,    4)
          (   4,    5) (   4,    6) (   4,    5) (   4,    5) (   4,    7) (   4,    6) (   4,    2) (   4,    2) (   4,    2) (   4,    2)
          (   4,    5) (   4,    6) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    5) (   4,    4) (   4,    3) (   4,    2)
          (   4,    5) (   4,    4) (   4,    4) (   4,    3) (   4,    6) (   4,    3) (   4,    6) (   4,    5) (   4,    3) (   4,    1)
          (   4,    5) (   4,    6) (   4,    3) (   4,    5) (   4,    5) (   4,    5) (   4,    5) (   4,    4) (   4,    4) (   4,    3)
          (   4,    4) (   4,    6) (   4,    4) (   4,    6) (   4,    5) (   4,    6) (   4,    5) (   4,    7) (   4,    3) (   4,    4)
          (   4,    5) (   4,    2) (   4,    5) (   4,    4) (   4,    6) (   4,    3) (   4,    3) (   4,    2) (   4,    3) (   4,    5)
          (   4,    6) (   4,    3) (   4,    4) (   4,    3) (   4,    4) (   4,    3) (   4,    3) (   4,    2) (   4,    6) (   4,    6)
          (   4,    5) (   4,    1) (   4,    5) (   4,    3) (   4,    2) (   4,    5) (   4,    5) (   4,    2) (   4,    4) (   4,    4)
          (   4,    4) (   4,    4) (   4,    2) (   4,    4) (   4,    5) (   4,    6) (   4,    4) (   4,    5) (   4,    4) (   4,    3)
          (   4,    3) (   4,    4) (   4,    3) (   4,    3) (   4,    5) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    3)
          (   4,    6) (   4,    5) (   4,    1) (   4,    3) (   4,    4) (   4,    5) (   4,    5) (   4,    3) (   4,    4) (   4,    3)
          (   4,    2) (   4,    6) (   4,    5) (   4,    5) (   4,    3) (   4,    7) (   4,    3) (   4,    6) (   4,    6) (   4,    5)
          (   4,    2) (   4,    4) (   4,    3) (   4,    4) (   4,    4) (   4,    5) (   4,    5) (   4,    4) (   4,    4) (   4,    2)
          (   4,    6) (   4,    4) (   4,    5) (   4,    3) (   4,    5) (   4,    2) (   4,    6) (   4,    3) (   4,    5) (   4,    4)
          (   4,    3) (   4,    4) (   4,    4) (   4,    4) (   4,    2) (   4,    5) (   4,    4) (   4,    5) (   4,    5) (   4,    4)
          (   4,    7) (   4,    4) (   4,    3) (   4,    4) (   4,    7) (   4,    3) (   4,    3) (   4,    3) (   4,    5) (   4,    2)
          (   4,    5) (   4,    2) (   4,    3) (   4,    5) (   4,    5) (   4,    2) (   4,    5) (   4,    4) (   4,    3) (   4,    4)
          (   4,    3) (   4,    6) (   4,    4) (   4,    4) (   4,    5) (   4,    4) (   4,    3) (   4,    3) (   4,    4) (   4,    3)
          (   4,    5) (   4,    3) (   4,    2) (   4,    4) (   4,    4) (   4,    4) (   4,    5) (   4,    2) (   4,    3) (   4,    3)
          (   4,    4) (   4,    5) (   4,    5) (   4,    2) (   4,    4) (   4,    2) (   4,    1) (   4,    4) (   4,    4) (   4,    6)
          (   4,    1) (   4,    3) (   4,    5) (   4,    3) (   4,    5) (   4,    6) (   4,    7) (   4,    4) (   4,    4) (   4,    4)
          (   4,    6) (   4,    2) (   4,    4) (   4,    3) (   4,    5) (   4,    4) (   4,    5) (   4,    4) (   4,    3) (   4,    6)
          (   4,    4) (   4,    6) (   4,    5) (   4,    5) (   4,    5) (   4,    4) (   4,    3) (   4,    3) (   4,    2) (   4,    5)
          (   4,    2) (   4,    0) (   4,    4) (   4,    2) (   4,    3) (   4,    3) (   4,    4) (   4,    5) (   4,    3) (   4,    3)
          (   4,    3) (   4,    4) (   4,    4) (   4,    7) (   4,    4) (   4,    2) (   4,    4) (   4,    4) (   4,    5) (   4,    3)
          (   4,    3) (   4,    6) (   4,    3) (   4,    6) (   4,    4) (   4,    5) (   4,    2) (   4,    2) (   4,    3) (   4,    5)
          (   4,    6) (   4,    4) (   4,    2) (   4,    3) (   4,    5) (   4,    2) (   4,    4) (   4,    3) (   4,    5) (   4,    5)
          (   4,    3) (   4,    4) (   4,    5) (   4,    4) (   4,    6) (   4,    6) (   4,    3) (   4,    5) (   4,    5) (   4,    1)
          (   4,    5) (   4,    4) (   4,    2) (   4,    6) (   4,    5) (   4,    4) (   4,    4) (   4,    5) (   4,    6) (   4,    6)
          (   4,    4) (   4,    5) (   4,    2) (   4,    3) (   4,    4) (   4,    1) (   4,    2) (   4,    4) (   4,    6) (   4,    6)
          (   4,    3) (   4,    6) (   4,    1) (   4,    2) (   4,    4) (   4,    6) (   4,    4) (   4,    3) (   4,    0) (   4,    5)
         
node   6 sent_total   2683  recv_total   2671

node   7  (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    0) (   4,    5) (   4,    3) (   4,    5) (   4,    4) (   4,    3)
          (   4,    6) (   4,    4) (   4,    4) (   4,    3) (   4,    4) (   4,    3) (   4,    4) (   4,    4) (   4,    2) (   4,    3)
          (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    6) (   4,    4) (   4,    4) (   4,    5) (   4,    6) (   4,    5)
          (   4,    2) (   4,    3) (   4,    5) (   4,    5) (   4,    2) (   4,    3) (   4,    2) (   4,    5) (   4,    4) (   4,    3)
          (   4,    3) (   4,    3) (   4,    5) (   4,    5) (   4,    4) (   4,    4) (   4,    6) (   4,    5) (   4,    6) (   4,    4)
          (   4,    0) (   4,    2) (   3,    2) (   2,    3) (   4,    2) (   4,    4) (   4,    4) (   4,    4) (   3,    4) (   3,    5)
          (   4,    5) (   4,    2) (   4,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    4) (   4,    2) (   4,    2) (   4,    3)
          (   3,    2) (   3,    4) (   3,    4) (   4,    3) (   3,    3) (   4,    4) (   4,    2) (   3,    6) (   4,    3) (   3,    5)
          (   4,    4) (   4,    3) (   3,    3) (   3,    4) (   3,    4) (   4,    4) (   3,    3) (   4,    4) (   4,    3) (   4,    5)
          (   4,    5) (   4,    3) (   3,    6) (   3,    4) (   4,    7) (   3,    5) (   4,    3) (   4,    6) (   4,    4) (   4,    4)
          (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   2,    5) (   4,    2) (   3,    2) (   4,    3) (   4,    3) (   4,    4)
          (   1,    4) (   4,    4) (   4,    3) (   4,    5) (   4,    3) (   4,    3) (   4,    1) (   4,    3) (   3,    5) (   3,    3)
          (   2,    2) (   3,    4) (   4,    4) (   4,    2) (   3,    6) (   4,    6) (   3,    4) (   3,    4) (   4,    1) (   4,    4)
          (   4,    7) (   3,    5) (   4,    1) (   3,    3) (   4,    5) (   4,    4) (   3,    3) (   4,    6) (   3,    4) (   4,    5)
          (   3,    5) (   4,    4) (   3,    4) (   4,    2) (   4,    2) (   4,    5) (   4,    3) (   4,    5) (   4,    3) (   4,    4)
          (   4,    2) (   4,    4) (   4,    4) (   4,    6) (   4,    2) (   3,    3) (   4,    2) (   2,    5) (   4,    3) (   4,    5)
          (   4,    6) (   4,    1) (   3,    4) (   4,    6) (   3,    4) (   4,    4) (   3,    2) (   4,    4) (   3,    7) (   4,    1)
          (   3,    3) (   4,    3) (   3,    1) (   4,    4) (   4,    4) (   4,    4) (   4,    2) (   4,    4) (   4,    4) (   4,    4)
          (   4,    4) (   3,    6) (   3,    2) (   4,    4) (   4,    1) (   4,    1) (   4,    1) (   4,    4) (   4,    7) (   4,    5)
          (   4,    5) (   4,    3) (   4,    4) (   4,    5) (   4,    2) (   4,    4) (   3,    6) (   3,    3) (   2,    3) (   4,    5)
          (   3,    2) (   3,    3) (   4,    5) (   2,    5) (   4,    5) (   4,    1) (   4,    5) (   3,    6) (   3,    3) (   4,    7)
          (   3,    3) (   4,    6) (   4,    6) (   3,    4) (   3,    7) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   3,    3)
          (   4,    5) (   3,    2) (   3,    5) (   4,    5) (   4,    4) (   3,    5) (   4,    4) (   3,    2) (   4,    5) (   2,    2)
          (   4,    3) (   3,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1) (   3,    5) (   4,    2) (   4,    6) (   4,    2)
          (   4,    5) (   4,    5) (   4,    4) (   4,    3) (   4,    2) (   4,    2) (   4,    2) (   3,    4) (   3,    2) (   4,    1)
          (   4,    2) (   4,    4) (   3,    3) (   4,    7) (   4,    6) (   4,    2) (   4,    4) (   3,    4) (   3,    3) (   3,    4)
          (   4,    4) (   4,    4) (   4,    5) (   3,    5) (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   1,    1) (   4,    2)
          (   4,    4) (   3,    3) (   3,    2) (   4,    1) (   2,    3) (   4,    2) (   4,    4) (   4,    2) (   4,    4) (   4,    2)
          (   3,    3) (   4,    1) (   4,    4) (   4,    5) (   4,    2) (   4,    3) (   4,    5) (   4,    5) (   3,    4) (   3,    3)
          (   3,    5) (   4,    2) (   4,    6) (   4,    2) (   4,    5) (   4,    6) (   4,    4) (   3,    5) (   2,    1) (   4,    4)
          (   3,    3) (   4,    5) (   4,    5) (   4,    4) (   4,    3) (   4,    3) (   4,    5) (   4,    6) (   4,    5) (   4,    1)
          (   4,    3) (   4,    5) (   4,    6) (   4,    3) (   4,    6) (   4,    4) (   4,    3) (   4,    5) (   4,    4) (   4,    4)
          (   4,    2) (   4,    1) (   4,    4) (   4,    4) (   4,    3) (   4,    4) (   4,    4) (   4,    3) (   4,    2) (   4,    4)
          (   4,    5) (   4,    3) (   4,    5) (   4,    2) (   4,    2) (   4,    4) (   4,    3) (   4,    4) (   4,    5) (   4,    5)
          (   4,    4) (   4,    5) (   4,    6) (   4,    3) (   4,    5) (   4,    6) (   4,    6) (   4,    6) (   4,    4) (   4,    2)
          (   4,    4) (   4,    3) (   4,    3) (   4,    3) (   4,    3) (   4,    4) (   4,    4) (   4,    6) (   4,    5) (   4,    2)
          (   4,    2) (   4,    2) (   4,    2) (   4,    4) (   4,    4) (   4,    5) (   4,    5) (   4,    4) (   4,    4) (   4,    3)
          (   4,    7) (   4,    4) (   4,    5) (   4,    2) (   4,    1) (   4,    6) (   4,    4) (   4,    4) (   4,    6) (   4,    6)
          (   4,    3) (   4,    3) (   4,    6) (   4,    5) (   4,    2) (   4,    3) (   4,    5) (   4,    5) (   4,    5) (   4,    3)
          (   4,    5) (   4,    5) (   4,    4) (   4,    3) (   4,    2) (   4,    4) (   4,    3) (   4,    7) (   4,    5) (   4,    2)
          (   4,    3) (   4,    1) (   4,    4) (   4,    4) (   4,    3) (   4,    5) (   4,    4) (   4,    4) (   4,    3) (   4,    4)
          (   4,    4) (   4,    4) (   4,    5) (   4,    3) (   4,    2) (   4,    2) (   4,    2) (   4,    5) (   4,    6) (   4,    3)
          (   4,    2) (   4,    4) (   4,    5) (   4,    5) (   4,    4) (   4,    5) (   4,    3) (   4,    3) (   4,    7) (   4,    7)
          (   4,    3) (   4,    6) (   4,    5) (   4,    4) (   4,    4) (   4,    4) (   4,    6) (   4,    3) (   4,    1) (   4,    5)
          (   4,    3) (   4,    3) (   4,    2) (   4,    4) (   4,    4) (   4,    2) (   4,    6) (   4,    6) (   4,    4) (   4,    4)
          (   4,    4) (   4,    2) (   4,    2) (   4,    5) (   4,    3) (   4,    4) (   4,    4) (   4,    5) (   4,    3) (   4,    3)
          (   4,    4) (   4,    5) (   4,    6) (   4,    3) (   4,    3) (   4,    4) (   4,    4) (   4,    5) (   4,    5) (   4,    4)
          (   4,    5) (   4,    5) (   4,    8) (   4,    6) (   4,    4) (   4,    2) (   4,    4) (   4,    4) (   4,    3) (   4,    3)
          (   4,    4) (   4,    1) (   4,    5) (   4,    3) (   4,    3) (   4,    2) (   4,    4) (   4,    3) (   4,    4) (   4,    3)
          (   4,    5) (   4,    3) (   4,    2) (   4,    3) (   4,    5) (   4,    3) (   4,    4) (   4,    4) (   4,    3) (   4,    3)
          (   4,    4) (   4,    2) (   4,    2) (   4,    3) (   4,    4) (   4,    6) (   4,    4) (   4,    3) (   4,    4) (   4,    5)
          (   4,    6) (   4,    4) (   4,    3) (   4,    1) (   4,    4) (   4,    4) (   4,    5) (   4,    5) (   4,    2) (   4,    4)
          (   4,    4) (   4,    2) (   4,    5) (   4,    5) (   4,    5) (   4,    5) (   4,    3) (   4,    3) (   4,    2) (   4,    4)
          (   4,    5) (   4,    6) (   4,    4) (   4,    5) (   4,    7) (   4,    2) (   4,    5) (   4,    2) (   4,    4) (   4,    4)
          (   4,    3) (   4,    4) (   4,    5) (   4,    5) (   4,    2) (   4,    5) (   4,    6) (   4,    2) (   4,    3) (   4,    6)
          (   4,    5) (   4,    6) (   4,    4) (   4,    4) (   4,    2) (   4,    4) (   4,    3) (   4,    5) (   4,    4) (   4,    3)
          (   4,    4) (   4,    5) (   4,    1) (   4,    4) (   4,    3) (   4,    4) (   4,    4) (   4,    3) (   4,    5) (   4,    5)
          (   4,    1) (   4,    6) (   4,    6) (   4,    5) (   4,    2) (   4,    4) (   4,    4) (   4,    5) (   4,    3) (   4,    4)
          (   4,    5) (   4,    2) (   4,    4) (   4,    2) (   4,    4) (   4,    7) (   4,    5) (   4,    5) (   4,    5) (   4,    3)
          (   4,    5) (   4,    1) (   4,    5) (   4,    3) (   4,    4) (   4,    5) (   4,    5) (   4,    4) (   4,    7) (   4,    3)
          (   4,    5) (   4,    6) (   4,    5) (   4,    3) (   4,    7) (   4,    5) (   4,    5) (   4,    6) (   4,    2) (   4,    2)
          (   4,    3) (   4,    5) (   4,    4) (   4,    4) (   4,    6) (   4,    4) (   4,    6) (   4,    6) (   4,    4) (   4,    4)
          (   4,    3) (   4,    4) (   4,    2) (   4,    4) (   4,    5) (   4,    3) (   4,    5) (   4,    3) (   4,    6) (   4,    2)
          (   4,    5) (   4,    2) (   4,    5) (   4,    5) (   4,    7) (   4,    5) (   4,    5) (   4,    4) (   4,    2) (   4,    4)
          (   4,    3) (   4,    2) (   4,    4) (   4,    5) (   4,    5) (   4,    4) (   4,    4) (   4,    6) (   4,    4) (   4,    4)
          (   4,    1) (   4,    2) (   4,    4) (   4,    4) (   4,    5) (   4,    4) (   4,    4) (   4,    5) (   4,    4) (   4,    5)
          (   4,    6) (   4,    3) (   4,    3) (   4,    1) (   4,    3) (   4,    5) (   4,    4) (   4,    4) (   4,    4) (   4,    5)
          (   4,    4) (   4,    4) (   4,    7) (   4,    3) (   4,    2) (   4,    3) (   4,    4) (   4,    4) (   4,    3) (   4,    4)
          (   4,    5) (   4,    4) (   4,    5) (   4,    4) (   4,    5) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    3)
          (   4,    3) (   4,    3) (   4,    6) (   4,    5) (   4,    4) (   4,    5) (   4,    4) (   4,    4) (   4,    3) (   4,    5)
         
node   7 sent_total   2685  recv_total   2687

node   8  (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    0) (   4,    3) (   4,    2) (   4,    4) (   4,    4) (   4,    6)
          (   4,    2) (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    5) (   4,    2) (   4,    3) (   4,    4) (   4,    3)
          (   4,    3) (   4,    2) (   4,    7) (   4,    2) (   4,    3) (   4,    3) (   4,    4) (   4,    1) (   4,    5) (   4,    4)
          (   4,    4) (   4,    6) (   4,    2) (   4,    3) (   4,    5) (   4,    7) (   4,    2) (   4,    5) (   4,    6) (   4,    3)
          (   4,    4) (   4,    3) (   4,    7) (   4,    6) (   4,    2) (   4,    4) (   4,    1) (   4,    2) (   4,    5) (   4,    3)
          (   4,    3) (   4,    6) (   3,    6) (   3,    4) (   4,    4) (   4,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    6)
          (   4,    3) (   3,    5) (   4,    3) (   3,    2) (   4,    6) (   4,    2) (   3,    2) (   2,    4) (   4,    5) (   4,    2)
          (   4,    4) (   3,    4) (   2,    3) (   3,    1) (   4,    4) (   4,    3) (   3,    6) (   4,    4) (   3,    3) (   3,    3)
          (   3,    1) (   3,    3) (   4,    2) (   3,    2) (   4,    4) (   4,    7) (   4,    3) (   4,    4) (   4,    3) (   4,    3)
          (   3,    3) (   4,    3) (   2,    4) (   4,    3) (   4,    3) (   3,    4) (   4,    4) (   3,    2) (   4,    6) (   4,    4)
          (   4,    3) (   4,    6) (   4,    6) (   4,    2) (   4,    2) (   3,    4) (   4,    5) (   3,    3) (   4,    3) (   3,    5)
          (   4,    5) (   3,    4) (   4,    3) (   4,    4) (   4,    3) (   4,    3) (   4,    2) (   4,    5) (   3,    5) (   4,    1)
          (   4,    2) (   3,    3) (   4,    3) (   3,    6) (   3,    5) (   4,    5) (   3,    4) (   3,    2) (   3,    3) (   4,    4)
          (   4,    5) (   3,    6) (   4,    5) (   2,    7) (   3,    2) (   4,    2) (   4,    3) (   4,    3) (   4,    1) (   3,    3)
          (   4,    3) (   4,    2) (   3,    5) (   3,    1) (   4,    4) (   3,    4) (   4,    4) (   4,    1) (   4,    1) (   3,    1)
          (   2,    2) (   4,    4) (   3,    3) (   4,    2) (   4,    2) (   4,    4) (   3,    3) (   4,    2) (   4,    6) (   3,    2)
          (   4,    4) (   4,    7) (   4,    5) (   3,    3) (   3,    5) (   3,    4) (   3,    2) (   3,    5) (   4,    3) (   4,    6)
          (   3,    7) (   3,    3) (   4,    2) (   4,    4) (   4,    6) (   2,    3) (   3,    1) (   4,    5) (   4,    1) (   4,    5)
          (   3,    3) (   1,    5) (   4,    4) (   3,    4) (   4,    7) (   3,    6) (   4,    4) (   4,    4) (   2,    2) (   4,    6)
          (   4,    2) (   2,    3) (   3,    5) (   3,    7) (   4,    2) (   3,    2) (   4,    3) (   2,    2) (   4,    5) (   3,    4)
          (   4,    5) (   4,    4) (   3,    6) (   3,    3) (   3,    2) (   4,    3) (   4,    5) (   4,    4) (   3,    4) (   2,    3)
          (   4,    4) (   4,    5) (   4,    5) (   4,    4) (   2,    3) (   3,    5) (   4,    3) (   4,    5) (   4,    2) (   3,    2)
          (   3,    3) (   4,    5) (   4,    2) (   3,    1) (   4,    4) (   3,    3) (   4,    0) (   4,    3) (   4,    2) (   4,    4)
          (   3,    4) (   3,    7) (   4,    2) (   4,    4) (   3,    5) (   4,    6) (   4,    5) (   4,    4) (   3,    4) (   4,    1)
          (   4,    3) (   4,    5) (   4,    4) (   4,    5) (   2,    4) (   4,    5) (   1,    2) (   4,    5) (   4,    1) (   3,    5)
          (   4,    3) (   3,    5) (   4,    4) (   4,    5) (   4,    4) (   3,    0) (   3,    2) (   4,    8) (   4,    3) (   4,    2)
          (   4,    3) (   4,    5) (   3,    2) (   3,    4) (   4,    7) (   3,    4) (   4,    1) (   4,    5) (   3,    6) (   3,    6)
          (   4,    4) (   4,    3) (   4,    4) (   4,    1) (   4,    4) (   4,    1) (   4,    2) (   4,    3) (   4,    3) (   4,    4)
          (   3,    6) (   3,    2) (   4,    4) (   3,    4) (   4,    3) (   3,    6) (   4,    4) (   4,    3) (   4,    3) (   3,    2)
          (   2,    3) (   4,    1) (   4,    2) (   4,    1) (   4,    5) (   2,    5) (   4,    4) (   4,    3) (   3,    5) (   4,    4)
          (   3,    3) (   4,    4) (   4,    3) (   4,    3) (   4,    5) (   4,    3) (   4,    5) (   4,    5) (   4,    6) (   4,    3)
          (   4,    4) (   4,    3) (   4,    4) (   4,    4) (   4,    4) (   4,    5) (   4,    7) (   4,    4) (   4,    3) (   4,    5)
          (   4,    5) (   4,    5) (   4,    8) (   4,    2) (   4,    5) (   4,    7) (   4,    5) (   4,    2) (   4,    4) (   4,    6)
          (   4,    3) (   4,    4) (   4,    2) (   4,    5) (   4,    6) (   4,    4) (   4,    4) (   4,    5) (   4,    3) (   4,    2)
          (   4,    5) (   4,    2) (   4,    4) (   4,    3) (   4,    3) (   4,    4) (   4,    3) (   4,    3) (   4,    5) (   4,    7)
          (   4,    5) (   4,    5) (   4,    3) (   4,    4) (   4,    5) (   4,    3) (   4,    3) (   4,    4) (   4,    3) (   4,    5)
          (   4,    6) (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    5) (   4,    7) (   4,    3) (   4,    3) (   4,    4)
          (   4,    4) (   4,    5) (   4,    3) (   4,    3) (   4,    6) (   4,    4) (   4,    5) (   4,    5) (   4,    6) (   4,    4)
          (   4,    4) (   4,    3) (   4,    4) (   4,    3) (   4,    7) (   4,    5) (   4,    3) (   4,    3) (   4,    7) (   4,    2)
          (   4,    3) (   4,    0) (   4,    4) (   4,    3) (   4,    4) (   4,    2) (   4,    5) (   4,    1) (   4,    3) (   4,    2)
          (   4,    2) (   4,    5) (   4,    4) (   4,    4) (   4,    2) (   4,    1) (   4,    4) (   4,    5) (   4,    2) (   4,    3)
          (   4,    3) (   4,    3) (   4,    3) (   4,    3) (   4,    6) (   4,    6) (   4,    4) (   4,    3) (   4,    4) (   4,    3)
          (   4,    6) (   4,    5) (   4,    3) (   4,    1) (   4,    1) (   4,    5) (   4,    5) (   4,    5) (   4,    3) (   4,    5)
          (   4,    3) (   4,    3) (   4,    3) (   4,    5) (   4,    3) (   4,    2) (   4,    3) (   4,    5) (   4,    5) (   4,    1)
          (   4,    5) (   4,    5) (   4,    4) (   4,    6) (   4,    3) (   4,    5) (   4,    3) (   4,    3) (   4,    3) (   4,    7)
          (   4,    2) (   4,    4) (   4,    3) (   4,    4) (   4,    3) (   4,    2) (   4,    4) (   4,    3) (   4,    2) (   4,    6)
          (   4,    5) (   4,    1) (   4,    2) (   4,    5) (   4,    6) (   4,    2) (   4,    3) (   4,    5) (   4,    2) (   4,    4)
          (   4,    5) (   4,    4) (   4,    6) (   4,    4) (   4,    2) (   4,    4) (   4,    4) (   4,    6) (   4,    2) (   4,    2)
          (   4,    6) (   4,    4) (   4,    4) (   4,    5) (   4,    5) (   4,    3) (   4,    2) (   4,    4) (   4,    2) (   4,    4)
          (   4,    2) (   4,    4) (   4,    4) (   4,    3) (   4,    3) (   4,    4) (   4,    3) (   4,    4) (   4,    1) (   4,    4)
          (   4,    6) (   4,    5) (   4,    3) (   4,    5) (   4,    3) (   4,    4) (   4,    3) (   4,    4) (   4,    6) (   4,    4)
          (   4,    3) (   4,    3) (   4,    4) (   4,    6) (   4,    3) (   4,    5) (   4,    2) (   4,    4) (   4,    6) (   4,    4)
          (   4,    4) (   4,    2) (   4,    4) (   4,    4) (   4,    3) (   4,    5) (   4,    4) (   4,    5) (   4,    3) (   4,    5)
          (   4,    6) (   4,    3) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    2) (   4,    2) (   4,    5) (   4,    3)
          (   4,    2) (   4,    5) (   4,    5) (   4,    5) (   4,    5) (   4,    2) (   4,    2) (   4,    6) (   4,    4) (   4,    3)
          (   4,    4) (   4,    3) (   4,    5) (   4,    4) (   4,    2) (   4,    5) (   4,    5) (   4,    6) (   4,    2) (   4,    5)
          (   4,    7) (   4,    4) (   4,    5) (   4,    4) (   4,    4) (   4,    5) (   4,    5) (   4,    3) (   4,    4) (   4,    4)
          (   4,    4) (   4,    4) (   4,    4) (   4,    6) (   4,    4) (   4,    4) (   4,    6) (   4,    4) (   4,    3) (   4,    2)
          (   4,    4) (   4,    5) (   4,    3) (   4,    5) (   4,    5) (   4,    4) (   4,    4) (   4,    6) (   4,    6) (   4,    4)
          (   4,    4) (   4,    7) (   4,    2) (   4,    4) (   4,    2) (   4,    2) (   4,    3) (   4,    3) (   4,    3) (   4,    2)
          (   4,    4) (   4,    6) (   4,    3) (   4,    2) (   4,    3) (   4,    6) (   4,    5) (   4,    3) (   4,    5) (   4,    5)
          (   4,    4) (   4,    1) (   4,    4) (   4,    3) (   4,    3) (   4,    4) (   4,    5) (   4,    4) (   4,    4) (   4,    5)
          (   4,    4) (   4,    4) (   4,    6) (   4,    2) (   4,    6) (   4,    6) (   4,    4) (   4,    5) (   4,    3) (   4,    5)
          (   4,    3) (   4,    4) (   4,    3) (   4,    5) (   4,    3) (   4,    4) (   4,    4) (   4,    3) (   4,    4) (   4,    3)
          (   4,    4) (   4,    5) (   4,    4) (   4,    2) (   4,    4) (   4,    1) (   4,    6) (   4,    2) (   4,    2) (   4,    6)
          (   4,    4) (   4,    4) (   4,    6) (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    2) (   4,    4) (   4,    3)
          (   4,    3) (   4,    5) (   4,    6) (   4,    3) (   4,    5) (   4,    2) (   4,    4) (   4,    5) (   4,    3) (   4,    4)
          (   4,    3) (   4,    5) (   4,    2) (   4,    3) (   4,    2) (   4,    5) (   4,    5) (   4,    4) (   4,    5) (   4,    2)
          (   4,    5) (   4,    4) (   4,    1) (   4,    6) (   4,    3) (   4,    5) (   4,    4) (   4,    3) (   4,    4) (   4,    3)
          (   4,    3) (   4,    4) (   4,    6) (   4,    3) (   4,    6) (   4,    3) (   4,    3) (   4,    2) (   4,    2) (   4,    3)
         
node   8 sent_total   2668  recv_total   2632

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   4,    1) (   4,    1) (   4,    4) (   4,    5) (   4,    5) (   4,    3)
          (   4,    3) (   4,    4) (   4,    2) (   4,    5) (   4,    1) (   4,    3) (   4,    2) (   4,    5) (   4,    2) (   4,    3)
          (   4,    3) (   4,    6) (   4,    2) (   4,    5) (   4,    7) (   4,    4) (   4,    4) (   4,    7) (   4,    3) (   4,    3)
          (   4,    5) (   4,    2) (   4,    1) (   4,    4) (   4,    5) (   4,    2) (   4,    3) (   4,    3) (   4,    3) (   4,    6)
          (   4,    6) (   4,    4) (   4,    3) (   4,    2) (   4,    6) (   4,    4) (   4,    5) (   4,    6) (   4,    4) (   4,    3)
          (   4,    5) (   4,    4) (   3,    4) (   4,    4) (   4,    4) (   4,    5) (   4,    3) (   4,    4) (   3,    6) (   4,    3)
          (   4,    1) (   4,    3) (   3,    5) (   4,    5) (   3,    6) (   4,    3) (   4,    4) (   4,    5) (   4,    6) (   4,    6)
          (   4,    5) (   4,    6) (   4,    6) (   4,    3) (   4,    1) (   4,    3) (   3,    2) (   3,    3) (   4,    4) (   3,    2)
          (   2,    7) (   4,    4) (   2,    6) (   3,    6) (   2,    2) (   3,    3) (   3,    5) (   4,    2) (   3,    2) (   4,    2)
          (   4,    2) (   4,    3) (   4,    4) (   4,    3) (   4,    6) (   4,    3) (   4,    4) (   3,    2) (   4,    3) (   4,    5)
          (   4,    5) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
